ID,Tweet Content
2537,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
2538,"""We had fans from all over the world visit us at the Hisense #PerfectMatch Zone at the FIFA Fan Festival! 🌎

Come join us and you might have a chance to win your tickets to the #FIFAWorldCup! https://t.co/0VYQZM7h19"""
2539,"""Missed BAYC? Don’t miss #FAFC WL Giveaway! #FIFA

Football is not just a game, but an emotion for billion of people ♥️

Complete Task Given Below for WL ⬇️

- RT + 👍 

- Register : https://t.co/zHj3qKAoCC

- Tag 3 frns 

- Join Discord : https://t.co/0OgjQ0ejMk

#FIFAWorldCup https://t.co/k7zlnsVk2S"""
2540,"""Rioting breaks out in Lyon, France as Morocco was defeated by France in the #FIFAWorldCup. https://t.co/PktIBCTAeI"""
2541,"""There’s a share of R25 000 &amp; FIFA World Cup™️ prizes up for grabs when you swipe your TymeBank VISA debit card this festive💰⚽! Don't be left behind, swipe your @tymebankza card today! T&amp;Cs apply. #FIFAWorldCup https://t.co/XPYd9hWhm1"""
2542,"""Argentina vs. France 🇦🇷🇫🇷 looking forward to a great final!
Congratulations to Morocco 🇲🇦 You can be proud of what you‘ve achieved! You have made #FIFAWorldCup history! 👏🏼"""
2543,"""Welfare from #France loyalists with Morocco. Pan-Islam. Aa Sir Syed Ahmed would say- France is now two nations."""
2544,"""Nobody markets/promotes a film like King Khan."""
2545,"""Argentina vs. France 🇦🇷🇫🇷 looking forward to a great final!
Congratulations to Morocco 🇲🇦 You can be proud of what you‘ve achieved! You have made #FIFAWorldCup history! 👏🏼"""
2546,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk"""
2547,"""The lsraeli occupation forces invade a Jerusalemite football club to confiscate Palestinian and Moroccan flags. #FIFAWorldCup https://t.co/wp7hefK9dX"""
2548,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
2549,"""A champion will be crowned 🔜

#FIFAWorldCup | #Qatar2022"""
2550,"""Rioting breaks out in Lyon, France as Morocco was defeated by France in the #FIFAWorldCup. https://t.co/PktIBCTAeI"""
2551,"""France could unleash the Ballon d'Or winner against Argentina in the #FIFAWorldCup final 👀

https://t.co/WMsWdl9Rts"""
2552,"""Multiverse of Madness Wazza and SRK ON THE SAME SCREEN MAN 😭😭❤️❤️"""
2553,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
2554,"""FINAL⚽️
#FIFAWorldCup #Qatar2022 https://t.co/jyHZLBh7uM"""
2555,"""a marketing masterstroke 💥"""
2556,"""The problem is the religion not the game"""
2557,"""Nobody markets/promotes a film like King Khan."""
2558,"""Whatever happening today in Europe can happen in India also tomorrow

If Modi govt doesn't take control on illegal Bangladeshi n immigrants Rohingya

Modi Sir
1. Bring CAA/NRC
2. Send back Rohingya

#FIFAWorldCup 
#riots https://t.co/baoyDzLMJ7"""
2559,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
2560,"""Have you seen the GIANT #Hisense ULED TV Box at the FIFA Fan Festival?! Faizal and Maria just took their Perfect Goal Challenge inside that box... 🤭

What's inside and who will be crowned the winner?

#PerfectMatch #FIFAWorldCup https://t.co/XI0yMadJmy"""
2561,"""Watching SRK in studio &amp; France winning moment 🔥"""
2562,"""The story continue…
#FIFAWorldCup https://t.co/KHLBWpHznE"""
2563,"""In 2016,Scaloni in a tweet convinced Messi not to retire from the national team.

In 2018,Lionel Scaloni took over a broken Argentina that had lost 3 finals.

In 2021,won the Copa America their 1st trophy since 1993.

Now,he’s one win away from the #FIFAWorldCup

#Messi𓃵|#ARG https://t.co/9ArcrdwtBA"""
2564,"""That’s adorable !"""
2565,"""Will benzi play in Final?
#FIFAWorldCup 
#QatarWorldCup2022 
#Benzema https://t.co/JcAi7WSIfu"""
2566,"""🔜 NEXT MATCH
🏆 #FIFAWorldCup - 🥉𝟯𝗥𝗗 𝗣𝗟𝗔𝗖𝗘
🆚 Croatia 🇭🇷
🏟️ Khalifa Stadium, Qatar
🗓️ Saturday, December 17, 2022 | 4PM (GMT+1)

#DimaMaghrib 🇲🇦 #TeamMorocco #FIFAWorldCup @pumafootball https://t.co/PU0F2foXJA"""
2567,"""We all are excited for #Pathaan and you King 👑 #ShahRukhKhan𓀠 
No 1 Song Besharam Rang #SRK𓃵 
#BeshramRang #PathaanTrailer #PathaanFirstDayFirstShow"""
2568,"""🤩 Another 10/10 display from Antoine Griezmann earns him tonight’s @Budweiser Player of the Match. In with a chance at the #FIFAWorldCup Golden Ball surely?

#FRAMAR #POTM #YoursToTake #BringHomeTheBud @budfootball https://t.co/ten0VGJ5Q7"""
2569,"""It's official #SRK to set the televisions on fire on 18 December from 7 pm during the finals of #FIFAWorldCup 2022 , an interaction of #SRK  with legendary footballers like #WayneRooney and others mainly showcasing #Pathaan is on the cards
https://t.co/JIgCCpIZby"""
2570,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ"""
2571,"""Kylian Mbappe ❓
Lionel Messi ❓
Antoine Griezmann ❓

The race for the #FIFAWorldCup Golden Ball is hotting up and France's accidental midfield general is in with a shout | @samcunningham

https://t.co/0d1gvIE6ae"""
2572,"""Riots in Lyon. It houses the world police headquarters. Interpol."""
2573,"""The biggest game in world football on Qatar’s biggest stage. #ARG #FRA

The World Cup Final. 🏆

#Qatar2022 | #FIFAWorldCup https://t.co/D6FP0yNYrf"""
2574,"""Srk will be there in d final of #FIFAWorldCup

HINDUSTAN DEKHEGA PATHAAN

GLOBAL HIT BESHARAM RANG

#Pathaan https://t.co/tCI6UKA0Fa"""
2575,"""Which country should I support to win the
#FIFAWorldCupQatar2022 ?

#FIFAWorldCup #FRAMAR https://t.co/SeSHY4QliV"""
2576,"""Official: A Manchester United player will return from Qatar as a #FIFAWorldCup winner

Congratulations to @raphaelvarane, who will face @LisandrMartinez in Sunday's final https://t.co/N0Zg5kpSoB"""
2577,"""Who's winning the Final.🤔

#ArgentinaVsFrance #LeoMessi #KylianMbappe #hugolloris #papugomez 
#Quatar2022 #FIFAWorldCup #FifaFinal 
#Arg #Fra"""
2578,"""Nations who have reached consecutive #FIFAWorldCup finals:

• Italy (1934, 1938)
• Brazil (1958, 1962 - 1994, 1998, 2002)
• Netherlands (1974, 1978)
• West Germany (1982, 1986, 1990)
• Argentina (1986, 1990) 
• France (2018, 2022)

#FRA https://t.co/vsVxJA22Qw"""
2579,"""Russia weren’t welcome to play at #FIFAWorldCup but Iran were?"""
2580,"""Morocco Win hearts by Offering 'Sajda' after Losing Semi-Final 
#MoroccoVsFrance #FIFAWorldCup https://t.co/BWQD11Qfl2"""
2581,"""which team will win the Final ?

#fifaworldcupqatar

#FIFAWorldCup2022

#FIFAWorldCupQatar2022

#FIFAWorldCup https://t.co/sPo2ozRASD"""
2582,"""Back-to-back?

🇫🇷 France are one game away from their second straight #FIFAWorldCup title"""
2583,"""⚽ #Worldcup is around the corner and https://t.co/75wFXJL2Zp is all set to start this #FIFAWorldCup with a massive giveaways 🤑

You won't want to miss any second of the #Qatar2022 😍

Join Coco's Carnival 👉 https://t.co/vvUxJySsrf https://t.co/pCBIG3mklu"""
2584,"""The Zombie hordes."""
2585,"""The problem is the religion not the game"""
2586,"""🏅FIFA World Cup Qatar 2022 Golden Boot Race

🥇Lionel Messi-5⚽️+3🅰️ 114mins/g
🥈Kylian Mbappe-5⚽️+2🅰️ 95mins/g
🥉Julian Alvarez-4⚽️+0🅰️ 91mins/g
4️⃣ Olivier Giroud-4⚽️+0🅰️ 96mins/g

⚖️1st tiebreaker = assists
⚖️2nd tiebreaker = mins per goal

#FIFAWorldCup|#Messi𓃵|#GOAT𓃵 https://t.co/CCRAg5N7i0"""
2587,"""🇫🇷 @FrenchTeam 🆚 @EnMaroc 🇲🇦

Who's making it to the #FIFAWorldCup final? ✨

#Ligue1UberEats https://t.co/9e3IA0dT3G"""
2588,"""Last match on Semifinals today 🇲🇦 vs 🇲🇫! #FIFAworldcup #SFI

🤔 Guess the score of the match correctly in the comment section below 

Follow @soccersfinance &amp; join tg https://t.co/HS8dTaRSM4, Like, RT &amp; Tag friends!

Prizes $20 to 5 random winners 💯

Enjoy! 🔥 #Qatar2022 https://t.co/g5pArQbxql"""
2589,"""One day Palestine will be free - beautiful show of support and solidarity at the World Cup 🇵🇸"""
2590,"""We're back with our NEW competition as we gear up for the #FIFAWorldCup finals🤩  &amp; 5 correct guesses will each win R100 Free Bet❗

Rules:
- Ensure you use #BetcozaSpotTheGoal 
- Select either A, B, C, D, E, or F
- Tag 3 others in your entry https://t.co/KXuQQwvknf"""
2591,"""They’ve even started fire at Lyon after #FranceVsMorroco match at #FIFAWorldCup 

 https://t.co/fbktWkmngf"""
2592,"""Rioting breaks out in Lyon, France as Morocco was defeated by France in the #FIFAWorldCup. https://t.co/PktIBCTAeI"""
2593,"""When you have guest like Zakir Naik at the football world cup, this is inevitable!"""
2594,"""Chad behaviour tbfh
Promo was aired 2 days ago but he chose to tweet today after seeing this boycott campaign on Twitter
My King 👑❤️"""
2595,"""🔌 Plug &amp; Play in 3 easy steps and under 1 Minute!

Step 1 - Go to our https://t.co/kE9DzKsJJV
Step 2 - Connect your Crypto Web3 Wallet 
Step 3 - Place Bet

Odds are you won't find another site that can match this!

#Oddsswap | #FIFAWorldCup"""
2596,"""Thanks to the Moroccan team for representing Palestine in this World Cup 2022. #FIFAWorldCup https://t.co/bFAnimqygW"""
2597,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
2598,"""Consecutive #FIFAWorldCup finals for France 🇫🇷👏 https://t.co/TEIrPIU9H3"""
2599,"""Literally this man is the magnum opus of marketing😂
@iamsrk @deepikapadukone @yrf #PathaanFirstDayFirstShow"""
2600,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
2601,"""Morocco won against Spain, there were riots in Spain

Morocco won against Portugal, there were riots in Portugal

Morocco lost to France, there were riots in France

Morocco wins or loses, there be riots. And the reasons are all religious."""
2602,"""🔝 All Time Goals &amp; Assists in FIFA World Cup History;

🥇 🇧🇷 20 Pele=12⚽️+ 8🅰️
🥈 🇦🇷 19 Lionel Messi=11⚽️ + 8🅰️
🥈 🇩🇪 19 Klose=16⚽️+3🅰️
🥈 🇧🇷 19 Ronaldo=15⚽️+4🅰️
🥈 🇩🇪 19 Gerd Muller=14⚽️+5🅰️
🥉 🇵🇱 17 Lato=10⚽️+7🅰️
🥉 🇩🇪 17 Uwe Seeler=9⚽️+8🅰️

#FIFAWorldCup|#Messi𓃵|#GOAT𓃵 https://t.co/le8vIinoyb"""
2603,"""4,1 M? i meann.. i don't blame them"""
2604,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
2605,"""Argentina 🆚 France

The #FIFAWorldCup Final is SET! 🇦🇷🇫🇷"""
2606,"""a marketing masterstroke 💥"""
2607,"""Congratulations Core has pass #Certik Security audit now. Report is attached here👇👇👇
https://t.co/kuxUMfWI2y 
#ONStorm #FIFAWorldCup #BTC #ETH #bnb #Crypto #Trending"""
2608,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG"""
2609,"""Azzedine Ounahi. What a player.

100% in the team of the tournament.

#FRA | #MAR | #FIFAWorldCup https://t.co/ZIgdM1FwzN"""
2610,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
2611,"""🇫🇷 Griezmann’s France vs Messi’s Argentina 🇦🇷 

🍻 Winner takes home their third #FIFAWorldCup and brings home the Bud! Roll on Sunday… 🙏

#Budweiser #POTM #YoursToTake #BringHomeTheBud @Budweiser @budfootball https://t.co/qQ4u4cC16W"""
2612,"""Watch|| Israeli occupation forces invaded on Wednesday night "" The Sons of Jerusalem"" Club and confiscated the flags of Palestine and Morocco.

#IsraeliCrimes 
#FIFAWorldCup https://t.co/IHPblhVaoA"""
2613,"""Rumours state that Juventus are going to offer Weston McKennie and cash for Emi Martinez.
I doubt Villa accepts, but will they be able to keep Martinez once his contract expires?

#Villa #AVFC #EPL #PremierLeague #UTV #TransferNews #Rumour #FIFAWorldCup #Qatar2022 #AlrightyLetsGo https://t.co/8HQCb4QiNK"""
2614,"""Women’s true beauty is evident in their jewelry.
We have all these at a very affordable price of N3000 only. Please retweet and patronize my hustle.
We deliver nationwide.
#FIFAWorldCup #MoroccoVsFrance https://t.co/psjxsIPhX4"""
2615,"""Tonight France plays Morocco in 2nd semi final of the #FIFAWorldCup

Irrespective of the result, there would be riots in Paris and few more cities of Europe which most of the world will conveniently ignore. God bless France. #FranceVsMorocco."""
2616,"""It’s all Set for the Final game on Sunday 

Argentina 🇦🇷 vs France 🇫🇷 

#chukszithers
#yungchuks
#BeAlwaysYourself
#godblessnoless
#FIFAWorldCup
#Qatar2022 https://t.co/tsBxoltwG0"""
2617,"""#FifaWorldCup #Qatar2022 

Messi and #ARG vs Mbappe and #FRA for the 🏆 

https://t.co/VfxJjhah85 https://t.co/zisK0g467S"""
2618,"""France 🇫🇷 are headed back to the #FIFAWorldCup Final! 

Re-live this epic semi-final in just 60 seconds! ⏲️ https://t.co/q2vnHh6lCx"""
2619,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/bmY1lPM7jq https://t.co/ZzLPFRtjWk"""
2620,"""Morocco 🇲🇦 can be PROUD of their World Cup #FIFAWorldCupQatar2022 👏👏👏

The ATLAS LIONS 🇲🇦 took down Belgium, Spain and Portugal on their way to becoming the FIRST AFRICAN NATION to ever make the #FIFAWorldCup semifinal. ❤️👏

An incredible show of resilience and hard work. 👊 https://t.co/ARE2AKF6XZ"""
2621,"""#Pathan on 18 dec we see 3 legends on fifa final 👑👑🎥⚽⚽⚽"""
2622,"""Argentina/France is like when it’s closing time and your two frenemies are fighting over a girl you still like and you know she’s going home with one of them #FIFAWorldCup"""
2623,"""The problem is the religion not the game"""
2624,"""Argentina or France?? What is your pick?
#ArgentinaVsFrance #FIFAWorldCup #FIFAWorldCupQatar2022"""
2625,"""Also absolutely funny and king move to not even any head to morons making stupid statements and burning poster and all...🤣🤣

Khan sahab literally doesn't give a shit about those losers sorry existence.."""
2626,"""Wishing the only two teams to beat us at the #FIFAWorldCup all the best in the Final 😉

#Socceroos #Qatar2022 https://t.co/qxI0rYQqOq"""
2627,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒"""
2628,"""@FabrizioRomano @TheAthleticFC 🚨 Kylian Mbappe deliberately hid the Budweiser logo on his MOTM awards during the World Cup 👀🏆

  It's because he doesn't want to promote alcohol, be a role model for the younger generation... you have to respect him 👏🏽

 #FIFAWorldCup https://t.co/gUSkfK7wdd"""
2629,"""🇦🇷 Leo Messi - 5 goals
🇦🇷 Julian Alvarez - 4 goals

🇫🇷 Kylian Mbappe - 5 goals
🇫🇷 Olivier Giroud - 4 goals

Which duo gets the win on Sunday ? ⤵️⤵️⤵️#FifaWorldCup https://t.co/HpE5XbJ6uH"""
2630,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp"""
2631,"""The crossover nobody asked for"""
2632,"""#Morocco played some fearless football last night but just lacked that quality in the final third to get that all important goal.

#France put in a solid performance but they showed that they are not invincible.

#SouthAmerica to win #FIFAWorldCup

Come on #Arg"""
2633,"""Very nice project 
@janardangupta32
@ArmanMa45735127
@Janarda06189047"""
2634,"""Celebration in #Paris #France #News

#FranceVsMorroco 2-0 #WorldCup 

Paris'8th district mayor fears &lt;a civil war&gt; tonight on the #champsélysées #Montpellier #Fra

#Moroccofrance #Fra

#FIFAWorldCup #Qatar2022 https://t.co/UT4YLDbfzu"""
2635,"""Who wins the #FIFAWorldCup #FIFAWorldCup2022 #FIFA2022 ?"""
2636,"""$15 || 225.000 IDR ~ 3 HOURS 🌟✨

- RT &amp; Visit + Complete tasks : (proof) https://t.co/ryodmYaa6o

#fifa #FIFAWorldCup #FIFAWorldCupQatar2022"""
2637,"""Team #JigarthandaDoubleX Wishing #FIFAWorldCup Semi Finalists the best on The Torch,Doha

@stonebenchers @offl_Lawrence @iam_SJSuryah @kaarthekeyens @Music_Santhosh https://t.co/AxvoVlrJGC"""
2638,"""France 🇫🇷 are headed back to the #FIFAWorldCup Final! 

Re-live this epic semi-final in just 60 seconds! ⏲️ https://t.co/q2vnHh6lCx"""
2639,"""Let there be GOALS 🙌

#BBCWorldCup #FifaWorldCup https://t.co/R0T94pRaLI"""
2640,"""In #Qatar2022 #FIFAWorldCup final who will proove to be the GOAT between Messi and Benzema @betikaKe @odibets"""
2641,"""A fantastic and historic journey - one to be proud of Hakim. 💙

#FIFAWorldCup https://t.co/g2vDyxv0zJ"""
2642,"""International Promotion &gt;&gt;&gt;&gt;&gt; Domestic Boycott....

PATHAAN DEKHEGA HINDUSTAN 
#ShahRukhKhan #Pathaan #GOAT𓃵 #DeepikaPadukone #FIFAWorldCup #Mbappe #Messi𓃵 #ArgentinaVsFrance #MoroccoVsFrance #francemaroc #ArgentinaVsCroatia #FIFAWorldCupQatar2022 #finale #BeshramRang #SRKians"""
2643,"""Whatever happening today in Europe can happen in India also tomorrow

If Modi govt doesn't take control on illegal Bangladeshi n immigrants Rohingya

Modi Sir
1. Bring CAA/NRC
2. Send back Rohingya

#FIFAWorldCup 
#riots https://t.co/baoyDzLMJ7"""
2644,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X"""
