ID,Tweet Content,Mentions Sports Betting
2759,"""""We lost but we're very proud""

Moroccan hopes of becoming the first African nation to reach the World Cup final have ended in despair after their side lost 2-0 to France.

https://t.co/fEymNVJ2CF 

#Morocco #MoroccoVsFrance #FIFAWorldCup https://t.co/FSMjo5323e""",no
2760,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
2761,"""One thing we can always claim from this @FIFAWorldCup is that you had to beat the @Socceroos to make the final. https://t.co/OF81oZFF1j #FIFAWorldCup #7NEWS https://t.co/U9elcHCcLQ""",no
2762,"""One thing we can always claim from this @FIFAWorldCup is that you had to beat the @Socceroos to make the final. https://t.co/eZrJDY3FBM #FIFAWorldCup #7NEWS https://t.co/GYuTNaw8RB""",no
2763,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
2764,"""Name the religion behind this rioting in France 🇫🇷 post their victory in #FIFAWorldCup against #Morocco https://t.co/vZ2XdE6Emo""",no
2765,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
2766,"""it’s a powerhouse showdown in #TheBeautifulGame #FIFAWorldCup  2022. le bleus have the chance of a rare title defense and back-to-back #WorldCup while argentina aims to rain on their parade. it’d be more exciting if croatia and morocco won their semis but this is equally exciting""",no
2767,"""Nobody markets/promotes a film like King Khan.""",no
2768,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
2769,"""You are not in the finals but you already won it for millions around the world. 

#MoroccoVsFrance #FIFAWorldCup https://t.co/9mnzFDBBbo""",no
2770,"""When you have guest like Zakir Naik at the football world cup, this is inevitable!""",no
2771,"""Did you watch yesterday’s match? Amazing game ⚽️🤪
Congratulation to France on a great match 🇫🇷 
 
Download French bank statement templates only at https://t.co/IPGetyhyEY

#oxtempl #France #FIFAWorldCup #Mbappe #football https://t.co/kY8gLtZCaz""",no
2772,"""#Pathaan is going massive🔥🔥""",no
2773,"""FIFA World Cup 2022 Semi-Finals : France advanced to the finals
#francemaroc #fra    #FIFAWorldCup
#FIFAWorldCupQatar2022
https://t.co/NKqaL0uN8w""",no
2774,"""Contact @KhalangaElectr1 for affordable solar package to avoid Loadshedding while watching #FIFAWorldCup                                       

073 115 9351 email the directly info@khalangagroup.co.za

#TheWifeShowmax
Morocco | Naledi https://t.co/IireEVx0Zv""",no
2775,"""This Moroccan supporter is a great man. After the game was over, he went to this French boy with a disability and celebrated with him. This is what the World Cup is about 🇲🇦❤️🇫🇷

#MoroccoVsFrance #FIFAWorldCup #Qatar2022 https://t.co/UcWZwJzCVV""",no
2776,"""Srk will be there in d final of #FIFAWorldCup

HINDUSTAN DEKHEGA PATHAAN

GLOBAL HIT BESHARAM RANG

#Pathaan https://t.co/tCI6UKA0Fa""",no
2777,"""The World Cup final is set 🏆

🇦🇷 Argentina vs France 🇫🇷
📍 Lusail Stadium
📅 18 December

https://t.co/Ya9guXP2Z7
#ARG | #FRA | #FIFAWorldCup https://t.co/CAmWUkl6zk""",no
2778,"""There's only been eight different nations to win it... So just what does it take to win the World Cup? 🤔

Hear from those who have in 'How to win the World Cup' available to watch now on @BBCiPlayer ⤵️📺📱

#BBCWorldCup #FIFAWorldCup #BBCFootball""",no
2779,"""""I tell you what, I'm looking at that thinking that's more of a penalty to Morocco than a free-kick to France.""

Stuart Pearce wasn't sure on the referee's decision... 

#FRA #MAR #FIFAWorldCup""",no
2780,"""Two of the most unlikable nations in a World Cup final 🤮 #FIFAWorldCup""",no
2781,"""France could unleash the Ballon d'Or winner against Argentina in the #FIFAWorldCup final 👀

https://t.co/WMsWdl9Rts""",no
2782,"""Have got final ticket available for sell, just chat me up if interested 

#FIFAWorldCup  | #Qatar2022 #FIFAWorldCup #FIFAWorldCup #francemaroc #arg https://t.co/6xuFiHpAYK""",no
2783,"""Gentlemen please come closer and learn something good 😊 #Messi𓃵 #Ronaldo𓃵 #Mbappe #FIFAWorldCup https://t.co/3r2AUOVVYz""",no
2784,"""🚨Win up to $50,000 in the #SportsFusion⚽ &amp; @tafabot predict &amp; win game!🎉

1. Follow @Cryptotvplus &amp; @tafabot  &amp; retweet this post
2. Sign up with this link: https://t.co/M8kD2oK1c8

2. Refer 3 friends to signup
3. Predict 3 teams to win the #FIFAWorldCup

#Qatar2022 #WorldCup https://t.co/vgWz6ptglA""",no
2785,"""🤩 Another 10/10 display from Antoine Griezmann earns him tonight’s @Budweiser Player of the Match. In with a chance at the #FIFAWorldCup Golden Ball surely?

#FRAMAR #POTM #YoursToTake #BringHomeTheBud @budfootball https://t.co/ten0VGJ5Q7""",no
2786,"""Consecutive #FIFAWorldCup finals for France 🇫🇷👏 https://t.co/TEIrPIU9H3""",no
2787,"""🎙️ Rio Ferdinand on how to stop Leo Messi: 

""I was in a team that tried it a couple of times and it didn't come off. Other than GBH, I don't know."" 😂

#ARG | #FIFAWorldCup https://t.co/LzE8jNSVaE""",no
2788,"""Like ❤️ and rt if your CB duo is in the World Cup final  #FIFAWorldCup https://t.co/o9Vg1BjoRt""",no
2789,"""Emi Martinez's journey to the #FIFAWorldCup final has been absolutely incredible! 😳

2012: Loan at Oxford
2013: Loan at Wednesday
2015: Loan at Rotherham
2016: Loan at Wolves
2017: Loan at Getafe
2019: Loan at Reading

""It made me the goalkeeper I am today"" 🇦🇷❤️

#OptusSport #PL https://t.co/YbiU12sSGO""",no
2790,"""Morocco Win hearts by Offering 'Sajda' after Losing Semi-Final 
#MoroccoVsFrance #FIFAWorldCup https://t.co/BWQD11Qfl2""",no
2791,"""Kylian Mbappé 🇫🇷 and Achraf Hakimi 🇲🇦 will star TODAY in the second semifinal of #Qatar2022! 

Both PSG players are great friends and this is how they enjoy their day to day life in Paris 🤩🫣

#FIFAWorldCup #MAR #FRA 

 https://t.co/dSqWXFYDEv""",no
2792,"""a marketing masterstroke 💥""",no
2793,"""🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷
World Cup winner will be… 

#FIFAWorldCup       | #Qatar2022      
🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷🇫🇷🇦🇷""",no
2794,"""Masters of moments France put entertainment aside to reach another World Cup final | By @RichJolly

#FifaWorldCup #FRA #MAR 

https://t.co/N9vHWjTfNi""",no
2795,"""🎙️ Gary Neville: ""There is no way that is a penalty.""

🎙️ Ian Wright: ""They didn't even check the VAR. I have no idea why. It's not a penalty.""

🎙️ Roy Keane: ""I agree with the lads, that's not a penalty for me."" 

#ARG | #HRV | #FIFAWorldCup https://t.co/0gwyU1z3En""",no
2796,"""Semi Final Night Again 🇦🇷🇭🇷 !
Come and support your favorite team 👇

@TodaLaPrimeraA @HNS_CFF🇭🇷
#AndiamCup #FIFAWorldCup  #ARGCRO""",no
2797,"""Official: A Manchester United player will return from Qatar as a #FIFAWorldCup winner

Congratulations to @raphaelvarane, who will face @LisandrMartinez in Sunday's final https://t.co/N0Zg5kpSoB""",no
2798,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk""",no
2799,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
2800,"""It will be great to see Messi give this wonderful speech to his teammates one more time as he did when they play the Copa America 😊💙🇦🇷🤍
#WorldcupQatar2022 
#FIFAWorldCup 
#LeoMessi 
#ArgentinaVsFrance https://t.co/gryGtQWwi6""",no
2801,"""Congrats to @TodaLaPrimeraA 🇦🇷 

Will @FRMFOFFICIEL 🇲🇦 beat the Giant @FrenchTeam 🇫🇷 tonight? 

Place your support here🫰

#AndiamCup #FIFAWorldCup #FRAMAR""",no
2802,"""3x tickets available #FIFAWorldCup #francemaroc #ArgentinaVsCroatia #France #FIFAWorldCupQatar2022 https://t.co/lviCdr0zVT""",no
2803,"""""The Stage Is Set.
Another Ending, Another Context.
The World Cup Final: Argentina vs France...🔥

#FIFAWorldCup 
#ArgentinaVsFrance
#Arg
#Fra https://t.co/AFWuvUMe6W""",no
2804,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp""",no
2805,"""KING KHAN to promote PATHAAN at #FIFAWorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #WorldCup final #Qatar2022 ! 🔥
Watch him on 18th Dec at the FIFA World Cup FINALS at Match Centre ♥️🔥
#ARGCRO #Messi #Mbappe #football #ShahRukhKhan #BesharamRang #Pathaan #Arg #FRA #France https://t.co/ZzLPFRtjWk""",no
2806,"""Best XI of the FIFA World Cup 2022 semifinals 

✅Leo Messi &amp; Mbappe lead

#FIFAWorldCup 🇦🇷🇫🇷 https://t.co/krS16fLchG""",no
2807,"""Will @theKFA 🇰🇷beat @Uruguay 🇺🇾later? 
🧠The only thing I know is... 

""Kim passes the ball to Kim. 
Kim tackles. 
Kim passes the ball again to Kim.
Kim shoots🕺""

#FIFAWorldCup  | #Qatar2022 https://t.co/6x1fMIYaa1""",no
2808,"""Watching SRK in studio &amp; France winning moment 🔥""",no
2809,"""#ShahRukhKhan to Promote.               
  #PATHAAN  At #FIFAWorldCup          
    
  @iamsrk  ✨👑""",no
2810,"""Win $6000 worth of tokens &amp; NFTs!! @Kommunitas1 @ComearthHQ presenting #Metaverse #WorldCup  
#giveaway  #FIFAWorldCup https://t.co/xztW2o7k5Q""",no
2811,"""Who will win the 3rd place match?
#FIFAWorldCup #Qatar2022""",no
2812,"""giveaway 30$ | 450,000 IDR 🌹

— rt &amp; rt like quoted tweet!

ends in 24 hours goodluck dears🍒""",no
2813,"""Srk will be there in d final of #FIFAWorldCup

HINDUSTAN DEKHEGA PATHAAN

GLOBAL HIT BESHARAM RANG

#Pathaan https://t.co/tCI6UKA0Fa""",no
2814,"""Srk will be there in d final of #FIFAWorldCup

HINDUSTAN DEKHEGA PATHAAN

GLOBAL HIT BESHARAM RANG

#Pathaan https://t.co/tCI6UKA0Fa""",no
2815,"""Follow everyone who LIKES this  💐 🌽  
  
#FollowMe #FollowBack #F4F #IFB #Follow4Follow #followmeJP #USA #Follow #Like #Retweet  #ShoutOut  #TrendingNow #Trending #Trend #FIFAWorldCup #Patriot #IFBAP""",no
2816,"""2nd Round of World Cup Starts today. 

Who will win in Group A's Match. 
The Oranje 🇳🇱 or La Tricolor 🇪🇨 ?

#AndiamCup #FIFAWorldCup""",no
2817,"""History being made 🇯🇵⚽ @jfa_samuraiblue played as a TEAM. 

@gonchan20  You got this, definitely the MOM to us🧤🧤

#FIFAWorldCup #Qatar2022 https://t.co/OnH1OBefls""",no
2818,"""Now that the #FIFAWorldCup is almost over and we are approaching square one again, it's time to remember that there is more to sports than just football. What do we need to do to increase the value of sports in Africa?""",no
2819,"""#FIFAWorldCup  What's happening?""",no
2820,"""Sofyan Amrabat.

That's It. That's the Tweet. #FIFAWorldCup 
 https://t.co/3ytmj3oH1G""",no
2821,"""In Montpellier, France, fighting and rioting broke out between supporters of Morocco and France. #FIFAWorldCup https://t.co/XlP1wh0NrR""",yes
2822,"""@ZT_exchange Thank you very much for this magnificent event
@rakibgamingytt 
@Raaj387 
@ax_musfiqur 
My UID : 3273676
#ZTGAMETIME #ZT #maze #WorldCup2022 #FIFAWorldCup #ARG""",no
2823,"""Nobody markets/promotes a film like King Khan.""",no
2824,"""Good bounce from the $1.6 region ✌️✌️🎯🎯 https://t.co/076hVBbRDg""",no
2825,"""Thank you very much for this magnificent event
@rakibgamingytt 
@Raaj387 
@ax_musfiqur 
My UID : 3273676
#ZTGAMETIME #ZT #maze #WorldCup2022 #FIFAWorldCup #ARG https://t.co/ZDx9dYtPvA""",no
2826,"""If the win by #Morocco against #Spain &amp; #Portugal is a win for 2 billion muslims, then what is the loss to #france ? You people bring in your religion into sports &amp; everything. Shame. 

#FrancevsMorocco #FIFAWorldCup

@_sabanaqvi @RanaAyyub @zainabsikander @IsmatAraa @khanumarfa""",no
2827,"""World Cup semi-finals of 2022. #Cricket #FIFAWorldCup     

🇫🇷 v 🇲🇦 2 - 0
🇦🇷 v 🇭🇷 3 - 0
🏴󠁧󠁢󠁥󠁮󠁧󠁿 v 🇮🇳 170 - 0""",no
2828,"""🎄@kuwallet #Christmas Gift for all #FIFAWorldCup Predictors！

📅Dec 14 12:00pm - Dec 15 12:00pm (UTC)

⚽️Share your invite code to win prop cards🔛 https://t.co/ygryFrZJUm 

👇Fill the form after paticipating and 20 winners will be announced! 
https://t.co/yo9CCxbunb https://t.co/ESBWmMUgKM""",no
2829,"""Nobody markets/promotes a film like King Khan.""",no
2830,"""Deschamps’ France will face Argentina and a Leo Messi in ‘scintillating form’ in Sunday’s final

https://t.co/d0N43oCwr0

#FRA
#FIFAWorldCup 
#Qatar2022 https://t.co/skvGKGABv6""",no
2831,"""We’re back again: The #FIFAWorldCup finals 
Argentina 🇦🇷 vs France 🇫🇷 

We got the kits in our store @Epic_ug located at kokki towers opposite CPS 

At 75k player’s version 
And 55k Fans version 

Call 0752003020 
WhatsApp: 0783234240

#EpicJerseys https://t.co/OQUuOFubpE""",no
2832,"""Rioting breaks out in Lyon, France as Morocco was defeated by France in the #FIFAWorldCup. https://t.co/PktIBCTAeI""",no
2833,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
2834,"""Pathaan promotions going on in full swing 🔥🔥 SRK taking the promotions in his own hands is the best possible thing for the film.""",no
2835,"""The collab I couldnt even dream of. Excited to see @WayneRooney and @iamsrk 👀 #FIFAWorldCup""",no
2836,"""Power of diversity #France 
vs 
ET 🐐 #Argentina 
👇""",no
2837,"""a marketing masterstroke 💥""",no
2838,"""In France 🇫🇷, #AvatarTheWayOfWater took a $0.75 Million opening on Wednesday..

#FrancevsMorocco #FIFAWorldCup semi-final was a major distraction..""",no
2839,"""This is a picture taken just after the final whistle tonight and the Moroccan players are thanking Allah SWT for the journey they've had despite losing to France. That's such a beautiful display of gratitude ♥️

""Don’t lose hope, nor be sad"" – Quran 3:139 🇲🇦🙏🏼 #FIFAWorldCup https://t.co/eS03Izn5yW""",no
2840,"""France won the match against Morocco at #FIFAWorldCup.

Now there are rîots in France.

 https://t.co/uCQOczHpnf""",no
2841,"""“This crazy fanbase leaves everything for the Cup!” 🎶 #ARG

#Qatar2022 | #FIFAWorldCup https://t.co/3yWdNFM6Lp""",no
2842,"""Wayne Rooney promoting Pathaan 😭🔥
GLOBAL HIT BESHARAM RANG""",no
2843,"""An unforgettable run. Thank you for the memories, Morocco 🇲🇦❤️
#MoroccoVsFrance #FIFAWorldCup https://t.co/kJosI0EyBl""",no
2844,"""Name the religion behind this rioting in France 🇫🇷 post their victory in #FIFAWorldCup against #Morocco https://t.co/vZ2XdE6Emo""",no
2845,"""Solid guy""",no
2846,"""The pride I carry is enormous""",no
2847,"""It was one of the most expensive marketing campaigns in history for a nation. 

But was it all worth it? 

#Qatar2022 #FIFAWorldCup 

https://t.co/lxO9u7tcdH""",no
2848,"""Wow finally going to see SRK doing a interview on Indian television... Can't wait .
Two of my absolute favs gonna meet. .so funny how Rooney said "" Mausam bigadne waala hain""..""",no
2849,"""Our supporters are ready for the semi-final of the WC 🥳 This week we will showcase our football game mode for the occasion ⚽️ #WishlistWednesday

Wishlist now :https://t.co/M4w8tdI76c

#indiedev #gamedev #swissgames #partygame
#madewithunity #indiegame #FIFAWorldCup #FRAMAR https://t.co/aWMZjjG5sO""",no
2850,"""In Montpellier, France, fighting and rioting broke out between supporters of Morocco and France. #FIFAWorldCup https://t.co/XlP1wh0NrR""",yes
2851,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
2852,"""Nations who have reached consecutive #FIFAWorldCup finals:

• Italy (1934, 1938)
• Brazil (1958, 1962 - 1994, 1998, 2002)
• Netherlands (1974, 1978)
• West Germany (1982, 1986, 1990)
• Argentina (1986, 1990) 
• France (2018, 2022)

#FRA https://t.co/vsVxJA22Qw""",no
2853,"""Tonight France plays Morocco in 2nd semi final of the #FIFAWorldCup

Irrespective of the result, there would be riots in Paris and few more cities of Europe which most of the world will conveniently ignore. God bless France. #FranceVsMorocco.""",no
2854,"""@iamsrk @WayneRooney @JioCinema @Sports18 Great amazing unique way of promoting #Pathaan 
You Rock ...
Fasten your seat belts
Here he comes
#ShahRukhKhan. 
Can't wait to see you on 18th Dec #FIFAWorldCup https://t.co/XaHigqMLw4""",no
2855,"""FAFC Genesis Edition ( This collection have maximum supply of 107 NFTs) : https://t.co/bjvgIJMyRm

Full collection of 7,910 NFTs will be launched on 16’Dec’2022! ⚽️🥅

Join Discord : https://t.co/0OgjPZWayc

#FIFA #GOAT𓃵 #FIFA22 #FIFA22 #LeoMessi #Messi #FIFAWorldCup https://t.co/mbkNgYDe1X""",no
